work-id,section_num,page_url,section_title,section_url
,1.4.3,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/,C. Ordinary Testimonies,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/#c-ordinary-testimonies
,1.4.3.1,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/,1. The Twofold Division: Temporary and Perpetual,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/#1-the-twofold-division-temporary-and-perpetual
,1.4.3.2,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/,2. The Three Perpetual Testimonies,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/#2-the-three-perpetual-testimonies
,1.4.3.3,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/,3. The Convergence of All Testimonies at the Giving of the Law,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/#3-the-convergence-of-all-testimonies-at-the-giving-of-the-law
,1.4.3.4,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/,4. The Necessity of These Testimonies for Moses’ Authority,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/#4-the-necessity-of-these-testimonies-for-moses-authority
,1.4.3.5,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/,5. The Ordinary Testimonies from Moses to the Babylonian Deportation,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/#5-the-ordinary-testimonies-from-moses-to-the-babylonian-deportation
,1.4.3.6,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/,6. The Ordinary Testimonies After the Deportation,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/#6-the-ordinary-testimonies-after-the-deportation
,1.4.3.7,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/,7. The Examination and Authentication of Post-Deportation Sacred Writings,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/#7-the-examination-and-authentication-of-post-deportation-sacred-writings
,1.4.4,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/,D. The Testimonies in the Fullness of Times,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/#d-the-testimonies-in-the-fullness-of-times
,1.4.4.1,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/,1. God’s Speech Through the Son in the Last Times,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/#1-god-s-speech-through-the-son-in-the-last-times
,1.4.4.2,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/,2. The Son as the Most Constant Canon of All Scripture,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/#2-the-son-as-the-most-constant-canon-of-all-scripture
,1.4.4.3,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/,3. The Testimonies Confirming the Son’s Speech,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/#3-the-testimonies-confirming-the-son-s-speech
,1.4.4.4,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/,4. The Mediate Production of New Testament Writings in Christ,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/#4-the-mediate-production-of-new-testament-writings-in-christ
,1.4.5,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/,E. The Testimonies to the Apostolic and Evangelical Writings,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/#e-the-testimonies-to-the-apostolic-and-evangelical-writings
,1.4.5.1,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/,1. The Twofold Division: Testimonies from God and from Men,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/#1-the-twofold-division-testimonies-from-god-and-from-men
,1.4.5.2,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/,2. Immediate Testimonies from God,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/#2-immediate-testimonies-from-god
,1.4.5.3,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/,3. Mediate Testimonies from God,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/#3-mediate-testimonies-from-god
,1.4.5.4,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/,4. Testimonies from Men: The Forced Witness of the Ungodly,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-efficient-cause-of-sacred-scripture/#4-testimonies-from-men-the-forced-witness-of-the-ungodly
,1,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,CONCERNING THE DEFINITION AND MATTER OF SACRED SCRIPTURE,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#concerning-the-definition-and-matter-of-sacred-scripture
,1.1,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,I. The Definition and Subject of Sacred Scripture,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#i-the-definition-and-subject-of-sacred-scripture
,1.1.1,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,A. The Definition of Sacred Scripture,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#a-the-definition-of-sacred-scripture
,1.1.2,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,B. The Proper Subject of Sacred Scripture,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#b-the-proper-subject-of-sacred-scripture
,1.2,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,II. The Twofold Material Distinction of Sacred Scripture,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#ii-the-twofold-material-distinction-of-sacred-scripture
,1.2.1,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,A. The Two Modes of Distinguishing Scripture’s Matter,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#a-the-two-modes-of-distinguishing-scripture-s-matter
,1.2.2,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,B. The Twofold Subject and Matter of Scripture,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#b-the-twofold-subject-and-matter-of-scripture
,1.2.3,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,C. The Proper and Supreme Subject: God,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#c-the-proper-and-supreme-subject-god
,1.2.4,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,D. The Inferior and Secondary Subject: Man and the Church,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#d-the-inferior-and-secondary-subject-man-and-the-church
,1.2.5,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,E. The Exposition of Both Matters in Scripture,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#e-the-exposition-of-both-matters-in-scripture
,1.3,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,III. The Nature of the Twofold Subject Expounded in Scripture,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#iii-the-nature-of-the-twofold-subject-expounded-in-scripture
,1.3.1,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,A. The Nature of God Expounded Through Attributes,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#a-the-nature-of-god-expounded-through-attributes
,1.3.2,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,B. The Nature of Man and the Church Expounded Completely,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#b-the-nature-of-man-and-the-church-expounded-completely
,1.4,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,IV. The Divine Ordination and Offices Between God and Man,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#iv-the-divine-ordination-and-offices-between-god-and-man
,1.4.1,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,A. The Necessity of Demonstrating Their Mutual Relation,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#a-the-necessity-of-demonstrating-their-mutual-relation
,1.4.2,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,"B. The Ordination: God as Uncaused Cause, Man as Caused Effect",https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#b-the-ordination-god-as-uncaused-cause-man-as-caused-effect
,1.4.3,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,C. The Two Genera of Offices: Right and Fact,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#c-the-two-genera-of-offices-right-and-fact
,1.4.4,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,D. Divine Offices Concerning Right,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#d-divine-offices-concerning-right
,1.4.5,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,E. Human Offices Concerning Right,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#e-human-offices-concerning-right
,1.4.6,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,F. Divine Offices Concerning Fact,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#f-divine-offices-concerning-fact
,1.4.7,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,G. Human Offices Concerning Fact,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#g-human-offices-concerning-fact
,1.4.8,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,H. The Purpose of Scripture’s Exposition of These Matters,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#h-the-purpose-of-scripture-s-exposition-of-these-matters
,1.5,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,V. The Essential Parts of Sacred Scripture,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#v-the-essential-parts-of-sacred-scripture
,1.5.1,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/,A. The Two Essential Parts: Aetiology and History,https://confessionallyreformed.wordpress.com/2025/12/25/franciscus-junius-the-elder-c-1545-1602-on-the-definition-and-matter-of-sacred-scripture/#a-the-two-essential-parts-aetiology-and-history
